No.,日付,日付S,場 R,場所,日次,Ｒ,レース名,発走時刻,クラス,年限定,芝・ダ,距離,距離.1,外回り,コース区分,コースマーク,コースグループ数,コースグループ名1,頭,頭数,フルゲート頭数,R印1,レース印2,レース印3,枠番,馬番,B,馬印1,馬印2,馬印3,馬印4,馬名,馬名S,Ｃ,性,齢,性別,年齢,騎手,斤量,馬齢斤量差,斤量体重比,所属,調教師,所属.1,降級戦,投票,マイニング値,マイニング順位,ﾏｲ差,対戦型マイニング値,対戦型マイニング順位,Tﾏ差,指数1,指数順位1,指差1,指数2,指数順位2,指差2,指数3,指数順位3,指差3,指数4,指数順位4,指差4,取消しフラグ,人気,単勝オッズ,単ｼｪｱ,複勝人気,複勝オッズ下,上,複ｼｪｱ,単複S比,指時系1・単勝,指時系1・人気,指時系2・単勝,指時系2・人気,指時系3・単勝,指時系3・人気,指時系4・単勝,指時系4・人気,指時系1・複勝下,複上1,複人1,指時系2・複勝下,複上2,複人2,指時系3・複勝下,複上3,複人3,指時系4・複勝下,複上4,複人4,着順,単勝,複勝,枠連配当,馬連配当,馬単配当,３連複配当,３連単配当,馬体重,増減,本賞金,収得賞金,キャリア(当時/取消等含),キャリア(最新),全1,全2,全3,全外,平1,平2,平3,平外,芝1,芝2,芝3,芝外,ダ1,ダ2,ダ3,ダ外,障1,障2,障3,障外,他1,他2,他3,他外,チェック騎手タイプ,チェック調教師タイプ,調教師多頭出し数,馬主多頭出し数,馬記号,馬主,馬主タイプ,生産者,生産者タイプ,産地,種牡馬,父タイプ名,母名,母父名,母父タイプ名,父母父名,父母父タイプ名,母母父名,母母父タイプ名,毛色,生年,誕生日,騎手誕生日(歳),調教師誕生日(歳),兄弟(収得1位),勝数,兄弟(収得2位),勝数.1,兄弟(収得3位),勝数.2,兄弟(収得4位),勝数.3,兄弟(収得5位),勝数.4,馬名の意味由来,チェック日,チェック馬コメント,チェック馬コメント.1,馬コメント,馬コメント.1,予想コメント,予想コメント.1,結果コメント,結果コメント.1,KOL関係者コメント,KOL関係者コメント.1,KOL次走へのメモ,KOL次走へのメモ.1,レースコメント,レースコメント.1,騎手コメント,騎手コメント.1,調教師コメント,調教師コメント.1,ワーク1,ワーク1S,ワーク2,ワーク2S,ワーク3,ワーク3S,ワーク4,ワーク4S,間隔,休明戦目,前番,前走人気,前走着順,前着差,前確定着順,前入線順位,前異常コード,前騎手,乗替,前斤量,斤量差,前馬体重,前馬体重増減,前走開催,前場所,同場,前レース印,前レース印2,前レース印3,前馬印1,前印2,前印3,前印4,前印5,前印6,前印7,前印8,前芝ダ,前距離,距離差,前芝ダ.1,今芝ダ,前走コースマーク,前走コースグループ数,前走コースグループ名1,前馬場状態,前ｸﾗｽ,前頭数,頭差,前通過1,前通過2,前通過3,前通過4,前脚質,前走決め手,前3F順,前走予想コメント,前走予想コメント.1,前走結果コメント,前走結果コメント.1,前走KOLコメント,前走KOLコメント.1,前走KOL次走メモ,前走KOL次走メモ.1,前レースコメント,前走レースコメント,レースID(旧),レースID(新),血統登録番号,トラックC,トラックコード(JV),クラスC,グレード,競走種別C,重量C,競走記号コード,性別コード,馬記号コード,見習いコード,調教師所属コード,騎手コード,調教師コード,馬主コード,前レースID(新),前レースID(旧),開催
67,260329,2026.3.29,中5,中山,2,5,未勝利,12:15,未勝利,３歳,芝,2200,2200,,A,,,,13,13,18,,,,4,4,,,,,, オドラタス,オドラタス,,牝,3,牝,3,舟山瑠泉,52▲,-3.0,,(美),林徹,美浦,,1,,,,,,,,,,,,,,,,,,,,13.0,49.1,1.6,9.0,5.3,7.4,3.5,214.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,2.0,2.0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.0,,G1レーシング,,社台コーポレーション白老ファーム,,白老町,サートゥルナーリア,ネイティヴダンサー系,ラテュロス,ディープインパクト,ロイヤルチャージャー系,スペシャルウィーク,ロイヤルチャージャー系,Touch Gold,ニアークティック系,黒鹿,2023,306,2006年 7月28日(19歳),1979年 4月 4日(46歳),ラウルベア,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,13.0,14.0,11着,1.1,11.0,11.0,0.0,松本大輝,替, 55 ,-3.0,432,10.0,260315 1名2  3R,中京,別場,,,,,,,,,,,,芝,1600.0,600.0,芝,芝,,,,良,未勝利,16.0,-3.0,,7.0,8.0,7.0,中,中団,11.0,,,,,,,,,,,626320504,202603290603020504,2023103816,8,18,7, ,12,3,003,2,0,3,1,1221,1163,808800,202603150701020313,0726120313,1中1
68,260329,2026.3.29,中5,中山,2,5,未勝利,12:15,未勝利,３歳,芝,2200,2200,,A,,,,13,13,18,,,,4,5,B,,,,, ノーブルウェザー,ノーブルウェザー,,牡,3,牡,3,遠藤汰月,54▲,-3.0,,(美),鈴木伸尋,美浦,,1,,,,,,,,,,,,,,,,,,,,11.0,40.3,2.0,13.0,8.8,12.4,2.0,101.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,吉木伸彦,,丸幸小林牧場,,浦河町,ロジャーバローズ,ロイヤルチャージャー系,サンフラワーガール,タイキシャトル,ロイヤルチャージャー系,Librettist,ニアークティック系,Dancing Brave,ニアークティック系,鹿毛,2023,528,2006年 2月14日(20歳),1959年10月26日(66歳),ウインバンディエラ,3.0,アートフェスタ,3.0,ジーニー,2.0,シナモンフレイバー,1.0,ダンツアトム,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1.0,4.0,12.0,14着,7.9,14.0,14.0,0.0,舟山瑠泉,替,53▲,1.0,490,0.0,251213 5中3  6R,中山,同場,,,,,,,,,,,,ダ,1800.0,400.0,ダ,芝,,,,良,新馬,15.0,-2.0,12.0,12.0,13.0,13.0,後,後方,14.0,,,,,,,,,,,626320505,202603290603020505,2023102198,8,18,7, ,12,3,003,1,0,3,1,1218,1026,755030,202512130605030604,0625530604,1中1
69,260329,2026.3.29,中5,中山,2,5,未勝利,12:15,未勝利,３歳,芝,2200,2200,,A,,,,13,13,18,,,,5,6,,,,,, メテオレムナント,メテオレムナント,,牡,3,牡,3,横山武史, 57 ,0.0,,(美),中川公成,美浦,,1,,,,,,,,,,,,,,,,,,,,4.0,6.5,12.2,6.0,2.8,3.8,7.4,60.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,65,0,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.0,,社台レースホース,,社台ファーム,,千歳市,スクリーンヒーロー,ロイヤルチャージャー系,プロキシマ,ステイゴールド,ロイヤルチャージャー系,サンデーサイレンス,ロイヤルチャージャー系,Monsun,その他のエクリプス系,青鹿,2023,307,1998年12月22日(27歳),1962年 5月25日(63歳),カルドウェル,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,6.0,7.0,５着,0.6,5.0,5.0,0.0,北村友一,替, 57 ,0.0,524,0.0,260131 2京1  5R,京都,別場,,,,,,,,,,,,芝,2000.0,200.0,芝,芝,,,,良,新馬,15.0,-2.0,14.0,14.0,10.0,7.0,中,中団,3.0,,,,,,,,,,,626320506,202603290603020506,2023103540,8,18,7, ,12,3,003,1,0,0,1,1170,1081,415800,202601310802010506,0826210506,1中1
70,260329,2026.3.29,中5,中山,2,5,未勝利,12:15,未勝利,３歳,芝,2200,2200,,A,,,,13,13,18,,,,5,7,,,,,, キタサンフジヤマ,キタサンフジヤマ,,牡,3,牡,3,石川裕紀, 57 ,0.0,,(美),奥村武,美浦,,1,,,,,,,,,,,,,,,,,,,,10.0,40.3,2.0,12.0,8.3,11.8,2.1,106.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,大野商事,,カタオカステーブル,,新ひだか町,キタサンブラック,ロイヤルチャージャー系,キタサンデイジー,Violence,ニアークティック系,サクラバクシンオー,ナスルーラ系,Leroidesanimaux,ナスルーラ系,鹿毛,2023,121,1995年 9月22日(30歳),1976年 7月10日(49歳),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,11.0,5.0,17着,2.7,17.0,17.0,0.0,岩田康誠,替, 57 ,0.0,468,0.0,260125 1中9  5R,中山,同場,,,,,,,,,,,,芝,2000.0,200.0,芝,芝,,,,良,新馬,18.0,-5.0,14.0,14.0,16.0,17.0,後,後方,15.0,,,,,,,,,,,626320507,202603290603020507,2023102509,8,18,7, ,12,3,003,1,0,0,1,1150,1145,373800,202601250601090511,0626190511,1中1
71,260329,2026.3.29,中5,中山,2,5,未勝利,12:15,未勝利,３歳,芝,2200,2200,,A,,,,13,13,18,,,,6,8,,,,,, アイスアイスベイビ,アイスアイスベイビ,,牡,3,牡,3,菊沢一樹, 57 ,0.0,,(美),岩戸孝樹,美浦,,1,,,,,,,,,,,,,,,,,,,,8.0,23.7,3.4,8.0,4.9,6.8,3.8,113.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,59,0,4.0,4.0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,千明牧場,,千代田牧場,,新ひだか町,ゴールドシップ,ロイヤルチャージャー系,ブライテストリング,ダノンシャンティ,ロイヤルチャージャー系,メジロマックイーン,トゥルビヨン系,A.P. Indy,ナスルーラ系,芦毛,2023,309,1997年 8月27日(28歳),1966年 7月23日(59歳),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,9.0,6.0,７着,1.0,7.0,7.0,0.0,石川裕紀,替, 57 ,0.0,470,0.0,260307 2中3  5R,中山,同場,,,,,,,,,,,,芝,2200.0,0.0,芝,芝,,,,稍重,未勝利,18.0,-5.0,9.0,10.0,10.0,10.0,中,中団,6.0,,,,,,,,,,,626320508,202603290603020508,2023102937,8,18,7, ,12,3,003,1,0,0,1,1161,1051,75800,202603070602030509,0626230509,1中1
72,260329,2026.3.29,中5,中山,2,5,未勝利,12:15,未勝利,３歳,芝,2200,2200,,A,,,,13,13,18,,,,6,9,,,,,, ヤマメナイト,ヤマメナイト,,牡,3,牡,3,野中悠太, 57 ,0.0,,(美),田島俊明,美浦,,1,,,,,,,,,,,,,,,,,,,,12.0,44.8,1.8,11.0,7.4,10.5,2.4,134.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,4.0,4.0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,越村哲男,,杵臼牧場,,浦河町,レイデオロ,ネイティヴダンサー系,アイリスフィール,ハービンジャー,ニアークティック系,シンボリクリスエス,ロイヤルチャージャー系,ディープインパクト,ロイヤルチャージャー系,鹿毛,2023,403,1996年12月29日(29歳),1974年 1月16日(52歳),ドゥラエテルノ,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,連闘,3.0,5.0,10.0,９着,2.3,9.0,9.0,0.0,野中悠太,, 57 ,0.0,466,-6.0,260321 2中7  5R,中山,同場,,,,,,,,,,,,芝,2200.0,0.0,芝,芝,,,,良,未勝利,13.0,0.0,2.0,2.0,2.0,3.0,先,先行,9.0,,,,,,,,,,,626320509,202603290603020509,2023104854,8,18,7, ,12,3,003,1,0,0,1,1158,1112,302031,202603210602070505,0626270505,1中1
73,260329,2026.3.29,中5,中山,2,5,未勝利,12:15,未勝利,３歳,芝,2200,2200,,A,,,,13,13,18,,,,7,10,,,,,, ニシノヒノトリ,ニシノヒノトリ,,牡,3,牡,3,津村明秀, 57 ,0.0,,(美),手塚貴久,美浦,,1,,,,,,,,,,,,,,,,,,,,1.0,4.8,16.5,3.0,1.8,2.3,13.9,84.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,288,0,4.0,4.0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,西山茂行,,ガーベラパークスタツド,,浦河町,ルーラーシップ,ネイティヴダンサー系,ニシノアカツキ,オペラハウス,ニアークティック系,トニービン,ナスルーラ系,アグネスタキオン,ロイヤルチャージャー系,鹿毛,2023,507,1986年 1月 5日(40歳),1964年 9月20日(61歳),セイウンクルーズ,1.0,セイウンシェリー,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2.0,4.0,４着,0.2,4.0,4.0,0.0,津村明秀,, 57 ,0.0,480,0.0,260307 2中3  5R,中山,同場,,,,,,,,,,,,芝,2200.0,0.0,芝,芝,,,,稍重,未勝利,18.0,-5.0,4.0,4.0,5.0,4.0,先,先行,2.0,,,,,,,,,,,626320510,202603290603020510,2023106254,8,18,7, ,12,3,003,1,0,0,1,1092,1038,897009,202603070602030502,0626230502,1中1
74,260329,2026.3.29,中5,中山,2,5,未勝利,12:15,未勝利,３歳,芝,2200,2200,,A,,,,13,13,18,,,,7,11,,,,,, モデレートゲイル,モデレートゲイル,,牡,3,牡,3,吉田豊, 57 ,0.0,,(美),戸田博文,美浦,,1,,,,,,,,,,,,,,,,,,,,6.0,7.5,10.6,5.0,2.4,3.2,9.1,85.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,145,0,4.0,4.0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.0,,G1レーシング,,追分ファーム,,安平町,ドレフォン,ニアークティック系,レインボーダリア,ブライアンズタイム,ロイヤルチャージャー系,Ghostzapper,ニアークティック系,ノーザンテースト,ニアークティック系,栗毛,2023,320,1975年 4月19日(50歳),1963年10月 1日(62歳),シヴァールバーニ,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,8.0,8.0,４着,0.4,4.0,4.0,0.0,吉田豊,, 57 ,0.0,512,6.0,260124 1中8  5R,中山,同場,,,,,,,,,,,,芝,2200.0,0.0,芝,芝,,,,良,未勝利,18.0,-5.0,14.0,14.0,14.0,13.0,後,追込,1.0,,,,,,,,,,,626320511,202603290603020511,2023103731,8,18,7, ,12,3,003,1,0,0,1,733,1054,808800,202601240601080508,0626180508,1中1
75,260329,2026.3.29,中5,中山,2,5,未勝利,12:15,未勝利,３歳,芝,2200,2200,,A,,,,13,13,18,,,,8,12,,,,,, サトノリアファル,サトノリアファル,,牡,3,牡,3,横山和生, 57 ,0.0,,(美),古賀慎明,美浦,,1,,,,,,,,,,,,,,,,,,,,9.0,33.2,2.4,10.0,6.1,8.6,3.0,123.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,,里見治,,社台ファーム,,千歳市,ダノンキングリー,ロイヤルチャージャー系,レッドマニッシュ,シンボリクリスエス,ロイヤルチャージャー系,Storm Cat,ニアークティック系,サンデーサイレンス,ロイヤルチャージャー系,青鹿,2023,328,1993年 3月23日(33歳),1965年 6月11日(60歳),レッドアウレア,1.0,マランジュ,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1.0,4.0,5.0,12着,0.9,12.0,12.0,0.0,北村宏司,替, 57 ,0.0,526,0.0,260104 1中1  6R,中山,同場,,,,,,,,,,,,芝,2000.0,200.0,芝,芝,,,,良,新馬,17.0,-4.0,14.0,14.0,15.0,15.0,後,後方,3.0,,,,,,,,,,,626320512,202603290603020512,2023105260,8,18,7, ,12,3,003,1,0,0,1,1140,1079,790031,202601040601010604,0626110604,1中1
76,260329,2026.3.29,中5,中山,2,5,未勝利,12:15,未勝利,３歳,芝,2200,2200,,A,,,,13,13,18,,,,8,13,,,,,, ウインターブレス,ウインターブレス,,牡,3,牡,3,原優介, 57 ,0.0,,(美),竹内正洋,美浦,,1,,,,,,,,,,,,,,,,,,,,3.0,5.4,14.7,2.0,1.6,2.1,15.7,107.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,446,0,7.0,7.0,0,1,1,5,0,1,1,5,0,1,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,2.0,,社台レースホース,,社台ファーム,,千歳市,ハービンジャー,ニアークティック系,フェイブルネージュ,ディープインパクト,ロイヤルチャージャー系,Bering,ネイティヴダンサー系,Singspiel,ニアークティック系,栗毛,2023,212,2000年 6月10日(25歳),1979年 1月11日(47歳),ルミッキ,2.0,アスクデッドヒート,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,10.0,3.0,２着,0.1,2.0,2.0,0.0,原優介,, 57 ,0.0,496,-4.0,260307 2中3  5R,中山,同場,,,,,,,,,,,,芝,2200.0,0.0,芝,芝,,,,稍重,未勝利,18.0,-5.0,3.0,3.0,2.0,2.0,先,先行,4.0,,,,,,,,,,,626320513,202603290603020513,2023103521,8,18,7, ,12,3,003,1,0,0,1,1184,1152,415800,202603070602030510,0626230510,1中1
77,260329,2026.3.29,中6,中山,2,6,１勝ｸﾗｽ*,12:45,1勝,３歳,ダ,1200,1200,,,,,,13,13,16,,,,1,1,B,,,,, ベアアッコチャン,ベアアッコチャン,,牝,3,牝,3,大野拓弥, 55 ,0.0,,(美),杉浦宏昭,美浦,,1,,,,,,,,,,,,,,,,,,,,8.0,23.3,3.4,7.0,3.9,5.9,4.5,131.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,644,400,5.0,5.0,1,0,0,4,1,0,0,4,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,熊木浩,,シンボリ牧場,,日高町,フォーウィールドライブ,ネイティヴダンサー系,ゴールドオーク,エイシンフラッシュ,ネイティヴダンサー系,More Than Ready,ロイヤルチャージャー系,フジキセキ,ロイヤルチャージャー系,青鹿,2023,329,1986年 9月 8日(39歳),1960年 8月 3日(65歳),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1.0,8.0,10.0,10着,0.8,10.0,10.0,0.0,大野拓弥,, 55 ,0.0,472,-6.0,260112 1中5  8R,中山,同場,,,,,,,,,,,,芝,1200.0,0.0,芝,ダ,,,,良,1勝,11.0,2.0,,,10.0,11.0,後,後方,2.0,,,,,,,,,,,626320601,202603290603020601,2023101039,1,24,23, ,12,3,A03,2,0,0,1,1096,1008,372033,202601120601050808,0626150808,1中1
78,260329,2026.3.29,中6,中山,2,6,１勝ｸﾗｽ*,12:45,1勝,３歳,ダ,1200,1200,,,,,,13,13,16,,,,2,2,,,,,, プルメリアリノ,プルメリアリノ,,牝,3,牝,3,舟山瑠泉,52▲,-3.0,,(栗),小栗実,栗東,,1,,,,,,,,,,,,,,,,,,,,1.0,2.1,37.5,1.0,1.3,1.5,26.7,71.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,1200,400,4.0,4.0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,武田浩典,,まるとみ冨岡牧場,,浦河町,ミスチヴィアスアレックス,ニアークティック系,プルメリアミコ,ケイムホーム,ネイティヴダンサー系,Speightstown,ネイティヴダンサー系,With Approval,ナスルーラ系,芦毛,2023,324,2006年 7月28日(19歳),1987年 2月 4日(39歳),プルメリアクヒオ,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.0,3.0,6.0,２着,0.0,2.0,2.0,0.0,坂井瑠星,替, 55 ,-3.0,438,4.0,260307 1阪5  6R,阪神,別場,,,,,,,,,,,,ダ,1200.0,0.0,ダ,ダ,,,,稍重,1勝,12.0,1.0,,,2.0,1.0,先,先行,3.0,,,,,,,,,,,626320602,202603290603020602,2023102213,1,24,23, ,12,3,A03,2,0,3,2,1221,1194,607031,202603070901050603,0926150603,1中1
79,260329,2026.3.29,中6,中山,2,6,１勝ｸﾗｽ*,12:45,1勝,３歳,ダ,1200,1200,,,,,,13,13,16,,,,3,3,,,,,, ノボリフジ,ノボリフジ,,牡,3,牡,3,遠藤汰月,54▲,-3.0,,(美),伊藤伸一,美浦,,1,,,,,,,,,,,,,,,,,,,,13.0,73.3,1.1,13.0,15.3,23.7,1.0,93.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,110,400,5.0,5.0,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,,,,柳橋俊昭,,村上牧場,,新冠町,ミッキーグローリー,ロイヤルチャージャー系,アマレット,スウェプトオーヴァーボード,ネイティヴダンサー系,ホワイトマズル,ニアークティック系,Relaunch,マンノウォー系,青鹿,2023,405,2006年 2月14日(20歳),1959年 7月17日(66歳),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1.0,1.0,１着,-0.2,1.0,0.0,0.0,遠藤汰月,,54▲,0.0,462,0.0,260304 笠松  9R,笠松,別場,,,,,,,,,,,,ダ,1400.0,-200.0,ダ,ダ,,,,稍重,(不明),10.0,3.0,1.0,1.0,1.0,1.0,逃,逃げ,,,,,,,,,,,,626320603,202603290603020603,2023106626,1,24,23, ,12,3,A03,1,0,3,1,1218,1031,277008,202603044720020901,4726K20901,1中1
80,260329,2026.3.29,中6,中山,2,6,１勝ｸﾗｽ*,12:45,1勝,３歳,ダ,1200,1200,,,,,,13,13,16,,,,4,4,,,,,, マーガレットクレア,マーガレットクレア,,牝,3,牝,3,原優介, 55 ,0.0,,(美),黒岩陽一,美浦,,1,,,,,,,,,,,,,,,,,,,,7.0,23.2,3.4,3.0,2.0,2.9,10.3,300.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,674,400,4.0,4.0,1,0,0,3,1,0,0,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,迎徹,,沖田牧場,,日高町,ミスチヴィアスアレックス,ニアークティック系,マーガレットスカイ,ディープブリランテ,ロイヤルチャージャー系,Speightstown,ネイティヴダンサー系,マイネルラヴ,ネイティヴダンサー系,鹿毛,2023,318,2000年 6月10日(25歳),1980年12月22日(45歳),,,,,,,,,,,母名の一部＋創造（伊）,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1.0,10.0,6.0,１着,-0.1,1.0,1.0,0.0,原優介,, 55 ,0.0,444,6.0,260118 1中7  1R,中山,同場,,,,,,,,,,,,ダ,1200.0,0.0,ダ,ダ,,,,良,未勝利,16.0,-3.0,,,11.0,10.0,中,差し,1.0,,,,,,,,,,,626320604,202603290603020604,2023100722,1,24,23, ,12,3,A03,2,0,0,1,1184,1133,337030,202601180601070110,0626170110,1中1
81,260329,2026.3.29,中6,中山,2,6,１勝ｸﾗｽ*,12:45,1勝,３歳,ダ,1200,1200,,,,,,13,13,16,,,,4,5,,,,,, フォトンゲイザー,フォトンゲイザー,,牡,3,牡,3,木幡巧也, 57 ,0.0,,(美),牧光二,美浦,,1,,,,,,,,,,,,,,,,,,,,9.0,26.3,3.0,9.0,4.2,6.4,4.1,135.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,560,400,8.0,8.0,1,0,0,7,1,0,0,7,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ビッグレッドファーム,,ビッグレッドファーム,,新冠町,アドマイヤマーズ,ロイヤルチャージャー系,マイネノンノ,タイキシャトル,ロイヤルチャージャー系,Medicean,ネイティヴダンサー系,アグネスタキオン,ロイヤルチャージャー系,栗毛,2023,402,1996年 5月 9日(29歳),1973年 2月10日(53歳),マイネルフーガ,2.0,マイネルワルツ,2.0,,,,,,,溢れる光。父名より連想,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.0,6.0,12.0,７着,0.7,7.0,7.0,0.0,木幡巧也,, 57 ,0.0,434,-4.0,260315 2中6  7R,中山,同場,,,,,,,,,,,,芝,1200.0,0.0,芝,ダ,,,,良,1勝,15.0,-2.0,,,7.0,7.0,中,中団,7.0,,,,,,,,,,,626320605,202603290603020605,2023106479,1,24,23, ,12,3,A03,1,0,0,1,1162,1106,716800,202603150602060706,0626260706,1中1
82,260329,2026.3.29,中6,中山,2,6,１勝ｸﾗｽ*,12:45,1勝,３歳,ダ,1200,1200,,,,,,13,13,16,,,,5,6,,,,,, ビルバンテ,ビルバンテ,,牡,3,牡,3,菊沢一樹, 57 ,0.0,,(美),蛯名正義,美浦,,1,,,,,,,,,,,,,,,,,,,,4.0,9.6,8.3,10.0,4.5,6.9,3.8,45.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,750,400,2.0,2.0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,中里浩晴,,社台ファーム,,千歳市,マインドユアビスケッツ,ニアークティック系,マイレリーフ,ルーラーシップ,ネイティヴダンサー系,Toccet,ニアークティック系,スペシャルウィーク,ロイヤルチャージャー系,鹿毛,2023,227,1997年 8月27日(28歳),1969年 3月19日(57歳),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2.0,11.0,10.0,14着,2.7,14.0,14.0,0.0,松山弘平,替, 57 ,0.0,492,4.0,260131 1東1  7R,東京,別場,,,,,,,,,,,,ダ,1600.0,-400.0,ダ,ダ,,,,良,1勝,16.0,-3.0,,,4.0,4.0,先,先行,15.0,,,,,,,,,,,626320606,202603290603020606,2023103552,1,24,23, ,12,3,A03,1,0,0,1,1161,1191,46034,202601310501010711,0526110711,1中1
